server_id,server_name,server_category,server_num
e6b34530-6239-4125-96fc-57d29cab6b53,Art Lounge Corner,[2],908
e6ea80d3-6633-45b9-b297-c058cf453538,Gaming Hub Circle,"[1, 9]",909
e701bc43-e006-4d9d-a65a-d2439852b6e0,Study Zone Corner,"[10, 13]",910
e702849e-63a4-4e5f-9864-39ce934ff578,Art Lounge Fans,[5],911
e70ec864-d889-4435-8062-c8faf32d02a7,Study Zone Fans,[10],912
e7a4397f-b7fe-4fcb-8f2c-a2682b8ae3d8,Gaming Hub Circle,"[6, 8]",913
e7b9bcf0-4127-44d2-becb-25fa4c17d570,Art Lounge Corner,"[2, 9]",914
e89bea8a-8388-4eb6-a015-665b1565587f,Study Zone Fans,[5],915
e8a5f070-6f6e-45b5-aea8-775e4dcca626,Finance World Corner,[15],916
e8c1ef79-27d8-4d64-871d-50cd1b8eadd0,Gaming Hub Connect,"[5, 13, 14]",917
e8e0760c-31da-4449-b965-cf373f2dcdae,Art Lounge Corner,"[7, 9, 13]",918
e8ece1c1-3e6c-4b40-97e1-0412b3d8b848,Art Lounge Fans,"[1, 8, 13]",919
e9791016-4e53-4009-9523-435a26972f36,Gaming Hub Fans,"[8, 12, 15]",920
e987fae7-f064-475e-8a91-cfb661e1a14f,Finance World Connect,"[7, 9, 12]",921
e99f49dd-e150-4d2f-b873-e8845a01c2f2,Finance World Connect,"[7, 12, 15]",922
e9daec1c-fe88-44ff-a61e-bfd79f34a98a,Finance World Fans,"[1, 3, 10]",923
ea87f5ac-30a8-4343-aa5c-6c78c1003ce3,Gaming Hub Corner,[3],924
eac2f3a8-19bf-48cb-a03b-af2585615499,Study Zone Corner,[12],925
ead316c7-68a5-4a9b-82c3-f351628904d9,Art Lounge Corner,[13],926
eb45bc30-e5a9-478f-99d2-2e082549ee8a,Art Lounge Connect,[10],927
eb97585e-1fc6-451e-99cd-61eb0fa0c33b,Study Zone Connect,"[2, 4, 9]",928
ec6b0d82-03da-4c16-beca-f9f75b01bae3,Tech Talks Corner,[13],929
ec883777-ea9f-425d-adc8-27bdecc15ac7,Gaming Hub Circle,"[6, 12, 13]",930
ec8b24b6-d206-40fb-9270-e7cc2072b832,Tech Talks Circle,"[6, 15]",931
ed22d246-0929-4de0-b898-d30d43640a24,Gaming Hub Corner,"[10, 13]",932
ed4f88eb-2a14-4299-9c17-863d40b2ae63,Tech Talks Circle,"[3, 11, 13]",933
ed6eb744-380d-465f-9174-7ed808e32b49,Gaming Hub Circle,"[8, 15]",934
ed7899f0-e5d1-486d-ab2e-22cd68f99600,Tech Talks Connect,[1],935
ee00c5e8-88d8-4662-a441-efc06d88e4e1,Art Lounge Connect,"[1, 11]",936
ee15b600-290f-4b43-93f5-f95138a0e6a2,Study Zone Fans,[10],937
eeae905f-7b43-4d19-b5e3-b0c1b23f5c60,Tech Talks Corner,"[8, 14]",938
eee845fa-e6a8-421c-8081-44a4dcb757b4,Gaming Hub Corner,"[1, 12]",939
eeedc42f-3370-40c1-8ef4-b3d5ecc37a13,Tech Talks Fans,"[2, 10]",940
ef086f6a-0bd4-4c69-b93f-b0f4c41442c3,Tech Talks Circle,[6],941
ef1198af-a64a-4750-a274-b29e90b66e3a,Tech Talks Connect,"[3, 9]",942
ef20a4cc-3cb6-4db5-90cb-e595f10b792c,Art Lounge Circle,[1],943
ef885528-bb47-427e-8a5b-661a1d34d860,Art Lounge Corner,"[4, 6, 15]",944
f08a46ea-b680-46d7-8e6e-ffe744b2497b,Gaming Hub Connect,[13],945
f11befb6-d559-4bdd-a376-70828260048a,Art Lounge Connect,"[2, 5, 11]",946
f18413d6-351a-4a18-a66c-db975ec24d8f,Finance World Circle,"[6, 10, 12]",947
f198e243-dad7-4a53-8d5f-29301be7f1d3,Gaming Hub Connect,"[2, 11]",948
f1e3d622-7e58-44e1-87ff-9f9cbeb7a372,Art Lounge Circle,"[7, 15]",949
f269706a-13b3-4a3c-9767-193c74879438,Tech Talks Corner,"[9, 15]",950
f2a89e51-bb44-4fed-82a9-29fb11f4c607,Art Lounge Fans,[6],951
f2e3fc1e-88c4-4d0d-98da-744866e147b8,Finance World Fans,"[11, 12]",952
f2edc074-70e7-4b16-9ea3-78fc89fc0e28,Study Zone Corner,[8],953
f30e6ecf-831f-4b2e-9adc-4416fd3f182d,Study Zone Corner,"[10, 13]",954
f3174d48-68fc-420c-b59c-06d03d8750d8,Tech Talks Circle,"[6, 8]",955
f33d8bcf-f480-4e3a-b191-4893a9337453,Gaming Hub Fans,[3],956
f46c5772-27f7-483b-9649-6b9933611578,Tech Talks Fans,"[2, 6, 10]",957
f4acf531-9f8c-4a1f-855a-486a01494486,Art Lounge Circle,"[1, 3]",958
f4d03426-791d-44ed-97ce-76cd28b50f67,Finance World Fans,"[3, 10]",959
f527cfd1-cc68-447c-9344-dada827f16ee,Finance World Connect,"[1, 11]",960
f54cb72f-0e40-4109-bb6e-aef28b131527,Finance World Corner,"[6, 7, 12]",961
f54fcfe6-1e27-4395-98b6-233e502f79cc,Study Zone Connect,"[1, 8]",962
f5761589-177e-42b6-800c-c3cf027be995,Art Lounge Fans,"[2, 6]",963
f5904777-67d3-4a5a-a451-f776c6d98655,Study Zone Corner,"[7, 9, 12]",964
f5c76556-fe45-4583-838d-d98e09922832,Study Zone Corner,[8],965
f67aff64-f843-4c03-9272-7ed325d0e6bd,Finance World Corner,"[2, 13]",966
f6df62b0-616a-4ab2-b77a-90c232cdaa6d,Gaming Hub Connect,"[3, 10, 12]",967
f7339be9-0b6c-4492-9d43-48a1fa3bad1e,Art Lounge Fans,"[7, 9]",968
f77d96f2-2749-42e5-a4e1-e7fd3e6d12f4,Study Zone Connect,[15],969
f86eeb6b-f30f-423b-a7cf-78d311ec1d30,Art Lounge Corner,"[1, 14]",970
f88dcd6d-e48f-46f9-8f5f-e7c67244e3b2,Study Zone Circle,[4],971
f8af633b-30fd-4dee-8e08-2604784b8441,Study Zone Fans,"[8, 10, 15]",972
f96226c3-7c8f-462f-a5a1-69f496c2b3b2,Art Lounge Connect,"[7, 13, 15]",973
f9895290-06a3-4b95-86ff-a3af9f177c31,Finance World Fans,"[10, 15]",974
f9df6f1f-44d4-4717-bbb4-861f19105ed0,Tech Talks Connect,"[7, 10]",975
fa1d3e96-906c-4b76-8729-a069ce635bea,Finance World Circle,[9],976
faa529bd-dad3-4792-a0cf-bd73d3d9b075,Tech Talks Circle,"[7, 11]",977
faa5a66d-a21a-437e-9bca-526080e6c4c6,Tech Talks Circle,"[3, 5, 8]",978
fb6c3053-4b24-49fc-9fca-725d8084f7d9,Finance World Fans,[2],979
fb877d6b-91a9-43c1-b11d-7dc45f0add9d,Gaming Hub Circle,"[1, 10, 12]",980
fb9a4bcf-535e-4c86-8c01-d00abefdb3cc,Study Zone Circle,"[2, 3]",981
fbaa6456-c751-42d5-9433-47e10752760e,Tech Talks Connect,[3],982
fbdf46be-60a5-4bfe-8ee3-277c846cd004,Gaming Hub Connect,"[7, 9, 10]",983
fc1b2fc9-295f-4479-b57c-afa8fb162dbb,Finance World Circle,[7],984
fc30118b-1d85-432e-8762-48be9feb26b0,Gaming Hub Corner,"[3, 7]",985
fcd6b042-df41-4146-b0fa-99e43f6a54cf,Finance World Circle,[7],986
fced2643-7601-4b6c-986f-b3126cac6c2a,Study Zone Connect,[9],987
fd06a686-317f-4e13-a7e1-c02446695176,Art Lounge Connect,[10],988
fdd3ac51-bac5-476f-b9b6-a4aaa1962562,Study Zone Connect,"[5, 6, 8]",989
fe15a61a-1ae1-4acf-aac2-ae532435f3cc,Finance World Corner,"[3, 7, 9]",990
fe3585c5-dfda-4294-8315-145ee02be4cf,Study Zone Fans,"[7, 12]",991
feb5505f-71c3-4b38-a7f5-72a381ec74d1,Tech Talks Circle,[5],992
fec5ab85-412c-4d20-8d73-140a4f5c0099,Art Lounge Circle,[5],993
ff2edf21-fe9a-49ac-a368-aecd6d1ed1eb,Study Zone Fans,[7],994
ff64cacb-22f1-45e2-a098-c9a180cf3726,Study Zone Corner,"[4, 7, 13]",995
ff738579-7175-49b3-a17d-550cbbc3b4d2,Art Lounge Corner,[15],996
ff87749b-cd2a-4cbb-8951-d1ff222361f7,Gaming Hub Corner,"[4, 14, 15]",997
ffab3ac2-d62c-4034-9d16-43d6ab8e3f10,Gaming Hub Circle,"[6, 12, 15]",998
ffd06996-c493-41ed-af24-c167602a2b57,Tech Talks Fans,"[9, 12, 13]",999
39ae1b64-deeb-42cb-b04b-a5fee48ea6c3,,,1001
39a41b64-debb-42cb-b54b-a6fee48ea6c3,,,1002
